,docId,isValid,passage,passage_id
109,BioInfer.d14,False,"These studies suggest that [PROTEIN1] profilin [/PROTEIN1] and [PROTEIN2] gelsolin [/PROTEIN2] may control the generation of 3-OH phosphorylated phosphoinositides, which in turn may regulate the actin polymerization.",BioInfer.d14.s1
110,BioInfer.d14,False,"These studies suggest that profilin and [PROTEIN2] gelsolin [/PROTEIN2] may control the generation of 3-OH phosphorylated phosphoinositides, which in turn may regulate the [PROTEIN1] actin [/PROTEIN1] polymerization.",BioInfer.d14.s1
111,BioInfer.d14,True,This effect is specific to profilin and gelsolin because other cytoskeletal proteins such as [PROTEIN2] tau [/PROTEIN2] or actin do not affect [PROTEIN1] PI 3-kinase [/PROTEIN1] activity.,BioInfer.d14.s2
112,BioInfer.d14,True,This effect is specific to profilin and gelsolin because other cytoskeletal proteins such as tau or [PROTEIN2] actin [/PROTEIN2] do not affect [PROTEIN1] PI 3-kinase [/PROTEIN1] activity.,BioInfer.d14.s2
113,BioInfer.d14,False,This effect is specific to [PROTEIN1] profilin [/PROTEIN1] and gelsolin because other cytoskeletal proteins such as tau or actin do not affect [PROTEIN2] PI 3-kinase [/PROTEIN2] activity.,BioInfer.d14.s2
114,BioInfer.d14,False,This effect is specific to [PROTEIN1] profilin [/PROTEIN1] and gelsolin because other cytoskeletal proteins such as [PROTEIN2] tau [/PROTEIN2] or actin do not affect PI 3-kinase activity.,BioInfer.d14.s2
115,BioInfer.d14,False,This effect is specific to [PROTEIN1] profilin [/PROTEIN1] and gelsolin because other cytoskeletal proteins such as tau or [PROTEIN2] actin [/PROTEIN2] do not affect PI 3-kinase activity.,BioInfer.d14.s2
116,BioInfer.d14,False,This effect is specific to [PROTEIN1] profilin [/PROTEIN1] and [PROTEIN2] gelsolin [/PROTEIN2] because other cytoskeletal proteins such as tau or actin do not affect PI 3-kinase activity.,BioInfer.d14.s2
117,BioInfer.d14,False,This effect is specific to profilin and [PROTEIN2] gelsolin [/PROTEIN2] because other cytoskeletal proteins such as tau or actin do not affect [PROTEIN1] PI 3-kinase [/PROTEIN1] activity.,BioInfer.d14.s2
118,BioInfer.d14,False,This effect is specific to profilin and gelsolin because other cytoskeletal proteins such as [PROTEIN1] tau [/PROTEIN1] or [PROTEIN2] actin [/PROTEIN2] do not affect PI 3-kinase activity.,BioInfer.d14.s2
119,BioInfer.d14,False,This effect is specific to profilin and [PROTEIN2] gelsolin [/PROTEIN2] because other cytoskeletal proteins such as [PROTEIN1] tau [/PROTEIN1] or actin do not affect PI 3-kinase activity.,BioInfer.d14.s2
120,BioInfer.d14,False,This effect is specific to profilin and [PROTEIN2] gelsolin [/PROTEIN2] because other cytoskeletal proteins such as tau or [PROTEIN1] actin [/PROTEIN1] do not affect PI 3-kinase activity.,BioInfer.d14.s2
121,BioInfer.d16,True,Actin-depolymerizing factor ([PROTEIN1] ADF [/PROTEIN1]) and cofilin define a family of [PROTEIN2] actin-binding proteins [/PROTEIN2] essential for the rapid turnover of filamentous actin in vivo.,BioInfer.d16.s0
122,BioInfer.d16,True,[PROTEIN1] Actin-depolymerizing factor [/PROTEIN1] (ADF) and cofilin define a family of [PROTEIN2] actin-binding proteins [/PROTEIN2] essential for the rapid turnover of filamentous actin in vivo.,BioInfer.d16.s0
123,BioInfer.d16,True,Actin-depolymerizing factor (ADF) and [PROTEIN1] cofilin [/PROTEIN1] define a family of [PROTEIN2] actin-binding proteins [/PROTEIN2] essential for the rapid turnover of filamentous actin in vivo.,BioInfer.d16.s0
124,BioInfer.d16,True,Actin-depolymerizing factor (ADF) and cofilin define a family of [PROTEIN2] actin-binding proteins [/PROTEIN2] essential for the rapid turnover of filamentous [PROTEIN1] actin [/PROTEIN1] in vivo.,BioInfer.d16.s0
125,BioInfer.d16,False,[PROTEIN2] Actin-depolymerizing factor [/PROTEIN2] ([PROTEIN1] ADF [/PROTEIN1]) and cofilin define a family of actin-binding proteins essential for the rapid turnover of filamentous actin in vivo.,BioInfer.d16.s0
126,BioInfer.d16,False,Actin-depolymerizing factor ([PROTEIN1] ADF [/PROTEIN1]) and [PROTEIN2] cofilin [/PROTEIN2] define a family of actin-binding proteins essential for the rapid turnover of filamentous actin in vivo.,BioInfer.d16.s0
127,BioInfer.d16,False,Actin-depolymerizing factor ([PROTEIN1] ADF [/PROTEIN1]) and cofilin define a family of actin-binding proteins essential for the rapid turnover of filamentous [PROTEIN2] actin [/PROTEIN2] in vivo.,BioInfer.d16.s0
128,BioInfer.d16,False,[PROTEIN1] Actin-depolymerizing factor [/PROTEIN1] (ADF) and [PROTEIN2] cofilin [/PROTEIN2] define a family of actin-binding proteins essential for the rapid turnover of filamentous actin in vivo.,BioInfer.d16.s0
129,BioInfer.d16,False,[PROTEIN1] Actin-depolymerizing factor [/PROTEIN1] (ADF) and cofilin define a family of actin-binding proteins essential for the rapid turnover of filamentous [PROTEIN2] actin [/PROTEIN2] in vivo.,BioInfer.d16.s0
130,BioInfer.d16,False,Actin-depolymerizing factor (ADF) and [PROTEIN1] cofilin [/PROTEIN1] define a family of actin-binding proteins essential for the rapid turnover of filamentous [PROTEIN2] actin [/PROTEIN2] in vivo.,BioInfer.d16.s0
131,BioInfer.d17,False,"[PROTEIN1] Actin [/PROTEIN1] expression was reduced by 25-50%, relative to that of myosin heavy chain, in smooth muscle of KO mice, without any change in the relative distribution of the [PROTEIN2] actin [/PROTEIN2] isoforms.",BioInfer.d17.s0
132,BioInfer.d17,False,"[PROTEIN1] Actin [/PROTEIN1] expression was reduced by 25-50%, relative to that of [PROTEIN2] myosin heavy chain [/PROTEIN2], in smooth muscle of KO mice, without any change in the relative distribution of the actin isoforms.",BioInfer.d17.s0
133,BioInfer.d17,False,"Actin expression was reduced by 25-50%, relative to that of [PROTEIN2] myosin heavy chain [/PROTEIN2], in smooth muscle of KO mice, without any change in the relative distribution of the [PROTEIN1] actin [/PROTEIN1] isoforms.",BioInfer.d17.s0
134,BioInfer.d18,True,"Actin isoforms from different species were also compared, and the effect of [PROTEIN2] profilin [/PROTEIN2] on the thermal stability of [PROTEIN1] actin [/PROTEIN1] was studied.",BioInfer.d18.s0
135,BioInfer.d18,False,"[PROTEIN1] Actin [/PROTEIN1] isoforms from different species were also compared, and the effect of profilin on the thermal stability of [PROTEIN2] actin [/PROTEIN2] was studied.",BioInfer.d18.s0
136,BioInfer.d18,False,"[PROTEIN1] Actin [/PROTEIN1] isoforms from different species were also compared, and the effect of [PROTEIN2] profilin [/PROTEIN2] on the thermal stability of actin was studied.",BioInfer.d18.s0
137,BioInfer.d20,True,"Active, Ser133-phosphorylated [PROTEIN2] CREB [/PROTEIN2] effects transcription of CRE-dependent genes via interaction with the 265-kDa co-activator protein [PROTEIN1] CREB-binding-protein [/PROTEIN1], CBP, which bridges the CRE/CREB complex to components of the basal transcriptional apparatus.",BioInfer.d20.s0
138,BioInfer.d20,True,"Active, Ser133-phosphorylated [PROTEIN2] CREB [/PROTEIN2] effects transcription of CRE-dependent genes via interaction with the 265-kDa co-activator protein [PROTEIN1] CREB-binding-protein [/PROTEIN1], CBP, which bridges the CRE/CREB complex to components of the basal transcriptional apparatus.",BioInfer.d20.s0
139,BioInfer.d20,True,"Active, Ser133-phosphorylated [PROTEIN1] CREB [/PROTEIN1] effects transcription of CRE-dependent genes via interaction with the 265-kDa co-activator protein CREB-binding-protein, [PROTEIN2] CBP [/PROTEIN2], which bridges the CRE/CREB complex to components of the basal transcriptional apparatus.",BioInfer.d20.s0
140,BioInfer.d20,True,"Active, Ser133-phosphorylated [PROTEIN1] CREB [/PROTEIN1] effects transcription of CRE-dependent genes via interaction with the 265-kDa co-activator protein CREB-binding-protein, [PROTEIN2] CBP [/PROTEIN2], which bridges the CRE/CREB complex to components of the basal transcriptional apparatus.",BioInfer.d20.s0
141,BioInfer.d20,False,"Active, Ser133-phosphorylated CREB effects transcription of CRE-dependent genes via interaction with the 265-kDa co-activator protein [PROTEIN1] CREB-binding-protein [/PROTEIN1], [PROTEIN2] CBP [/PROTEIN2], which bridges the CRE/CREB complex to components of the basal transcriptional apparatus.",BioInfer.d20.s0
142,BioInfer.d20,False,"Active, Ser133-phosphorylated [PROTEIN1] CREB [/PROTE[PROTEIN2] CREB [/PROTEIN2] effects transcription of CRE-dependent genes via interaction with the 265-kDa co-activator protein CREB-binding-protein, CBP, which bridges the CRE/CREB complex to components of the basal transcriptional apparatus.",BioInfer.d20.s0
143,BioInfer.d21,False,Actophorin and [PROTEIN2] profilin [/PROTEIN2] have opposite effects on the rate of exchange of nucleotide bound to [PROTEIN1] actin [/PROTEIN1] monomers.,BioInfer.d21.s0
144,BioInfer.d21,False,[PROTEIN2] Actophorin [/PROTEIN2] and profilin have opposite effects on the rate of exchange of nucleotide bound to [PROTEIN1] actin [/PROTEIN1] monomers.,BioInfer.d21.s0
145,BioInfer.d21,False,[PROTEIN2] Actophorin [/PROTEIN2] and [PROTEIN1] profilin [/PROTEIN1] have opposite effects on the rate of exchange of nucleotide bound to actin monomers.,BioInfer.d21.s0
146,BioInfer.d24,False,"Addition of EGTA (3 mM) to the extracellular media completely inhibited the cleavage of [PROTEIN2] actin-binding protein [/PROTEIN2], talin, and [PROTEIN1] pp60src [/PROTEIN1] in response to A23187 (1 microM).",BioInfer.d24.s0
147,BioInfer.d24,False,"Addition of EGTA (3 mM) to the extracellular media completely inhibited the cleavage of actin-binding protein, [PROTEIN2] talin [/PROTEIN2], and [PROTEIN1] pp60src [/PROTEIN1] in response to A23187 (1 microM).",BioInfer.d24.s0
148,BioInfer.d24,False,"Addition of EGTA (3 mM) to the extracellular media completely inhibited the cleavage of [PROTEIN1] actin-binding protein [/PROTEIN1], [PROTEIN2] talin [/PROTEIN2], and pp60src in response to A23187 (1 microM).",BioInfer.d24.s0
149,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, [PROTEIN2] E-cadherin [/PROTEIN2], alpha-catenin, beta-catenin, [PROTEIN1] plakoglobin [/PROTEIN1], and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
150,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, [PROTEIN2] alpha-catenin [/PROTEIN2], beta-catenin, [PROTEIN1] plakoglobin [/PROTEIN1], and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
151,BioInfer.d25,False,"Adherens junction proteins ([PROTEIN2] N-cadherin [/PROTEIN2], E-cadherin, alpha-catenin, beta-catenin, [PROTEIN1] plakoglobin [/PROTEIN1], and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
152,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, beta-catenin, [PROTEIN1] plakoglobin [/PROTEIN1], and actin) and the proliferation marker [PROTEIN2] Ki-67 [/PROTEIN2] were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
153,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, beta-catenin, [PROTEIN1] plakoglobin [/PROTEIN1], and [PROTEIN2] actin [/PROTEIN2]) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
154,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, [PROTEIN2] beta-catenin [/PROTEIN2], [PROTEIN1] plakoglobin [/PROTEIN1], and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
155,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, [PROTEIN1] E-cadherin [/PROTEIN1], [PROTEIN2] alpha-catenin [/PROTEIN2], beta-catenin, plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
156,BioInfer.d25,False,"Adherens junction proteins ([PROTEIN2] N-cadherin [/PROTEIN2], [PROTEIN1] E-cadherin [/PROTEIN1], alpha-catenin, beta-catenin, plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
157,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, [PROTEIN1] E-cadherin [/PROTEIN1], alpha-catenin, beta-catenin, plakoglobin, and actin) and the proliferation marker [PROTEIN2] Ki-67 [/PROTEIN2] were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
158,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, [PROTEIN1] E-cadherin [/PROTEIN1], alpha-catenin, beta-catenin, plakoglobin, and [PROTEIN2] actin [/PROTEIN2]) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
159,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, [PROTEIN1] E-cadherin [/PROTEIN1], alpha-catenin, [PROTEIN2] beta-catenin [/PROTEIN2], plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
160,BioInfer.d25,False,"Adherens junction proteins ([PROTEIN2] N-cadherin [/PROTEIN2], E-cadherin, [PROTEIN1] alpha-catenin [/PROTEIN1], beta-catenin, plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
161,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, [PROTEIN1] alpha-catenin [/PROTEIN1], beta-catenin, plakoglobin, and actin) and the proliferation marker [PROTEIN2] Ki-67 [/PROTEIN2] were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
162,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, [PROTEIN1] alpha-catenin [/PROTEIN1], beta-catenin, plakoglobin, and [PROTEIN2] actin [/PROTEIN2]) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
163,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, [PROTEIN1] alpha-catenin [/PROTEIN1], [PROTEIN2] beta-catenin [/PROTEIN2], plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
164,BioInfer.d25,False,"Adherens junction proteins ([PROTEIN1] N-cadherin [/PROTEIN1], E-cadherin, alpha-catenin, beta-catenin, plakoglobin, and actin) and the proliferation marker [PROTEIN2] Ki-67 [/PROTEIN2] were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
165,BioInfer.d25,False,"Adherens junction proteins ([PROTEIN1] N-cadherin [/PROTEIN1], E-cadherin, alpha-catenin, beta-catenin, plakoglobin, and [PROTEIN2] actin [/PROTEIN2]) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
166,BioInfer.d25,False,"Adherens junction proteins ([PROTEIN1] N-cadherin [/PROTEIN1], E-cadherin, alpha-catenin, [PROTEIN2] beta-catenin [/PROTEIN2], plakoglobin, and actin) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
167,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, beta-catenin, plakoglobin, and [PROTEIN2] actin [/PROTEIN2]) and the proliferation marker [PROTEIN1] Ki-67 [/PROTEIN1] were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
168,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, [PROTEIN2] beta-catenin [/PROTEIN2], plakoglobin, and actin) and the proliferation marker [PROTEIN1] Ki-67 [/PROTEIN1] were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
169,BioInfer.d25,False,"Adherens junction proteins (N-cadherin, E-cadherin, alpha-catenin, [PROTEIN2] beta-catenin [/PROTEIN2], plakoglobin, and [PROTEIN1] actin [/PROTEIN1]) and the proliferation marker Ki-67 were localized in the cultures by fluorescence microscopy, and in vitro wound healing was compared.",BioInfer.d25.s0
170,BioInfer.d26,True,A distinct modulating domain in [PROTEIN2] glucocorticoid receptor [/PROTEIN2] monomers in the repression of activity of the transcription factor [PROTEIN1] AP-1 [/PROTEIN1].,BioInfer.d26.s0
171,BioInfer.d27,True,ADP-ribosylation of [PROTEIN1] actin [/PROTEIN1] at Arg 177 by Clostridium perfringens [PROTEIN2] iota toxin [/PROTEIN2] increased the nucleotide dissociation rate from 2.2 x 10(-3) s-1 to 4.5 x 10(-3) s-1 without affecting the profilin-induced stimulation of nucleotide exchange.,BioInfer.d27.s0
172,BioInfer.d27,True,ADP-ribosylation of actin at Arg 177 by Clostridium perfringens [PROTEIN1] iota toxin [/PROTEIN1] increased the nucleotide dissociation rate from 2.2 x 10(-3) s-1 to 4.5 x 10(-3) s-1 without affecting the [PROTEIN2] profilin [/PROTEIN2]-induced stimulation of nucleotide exchange.,BioInfer.d27.s0
173,BioInfer.d27,False,ADP-ribosylation of [PROTEIN1] actin [/PROTEIN1] at Arg 177 by Clostridium perfringens iota toxin increased the nucleotide dissociation rate from 2.2 x 10(-3) s-1 to 4.5 x 10(-3) s-1 without affecting the [PROTEIN2] profilin [/PROTEIN2]-induced stimulation of nucleotide exchange.,BioInfer.d27.s0
